"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Krosan Restorer","dmr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","168","False","False",""
"1","1","Krosan Tusker","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","681","False","False",""
"1","1","Krosan Tusker","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","302","False","False","0.03"
"1","1","Krosan Verge","mkc","Near Mint","English","","","2026-03-05 14:10:32.160000","271","False","False",""
"1","1","Krosan Verge","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","C18-263","False","False",""
"1","1","Krotiq Nestguard","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","148","False","False",""
"1","1","Krovod Haunch","mkm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","21","False","False",""
"1","1","Kruin Outlaw // Terror of Kruin Pass","inr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","161","False","False",""
"1","1","Kruin Striker","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","114","False","False",""
"1","1","Krumar Initiate","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","84","False","False",""
"1","1","Kudo, King Among Bears","mh3","Near Mint","English","","","2026-03-05 14:10:32.160000","376","False","False",""
"1","1","Kuldotha Forgemaster","som","Near Mint","English","foil","","2026-03-05 14:10:32.160000","169","False","False",""
"1","1","Kulrath Mystic","ecl","Near Mint","English","foil","","2026-03-05 14:10:32.160000","56","False","False",""
"1","1","Kulrath Zealot","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","148","False","False",""
"1","1","Kumano Faces Kakkazan // Etching of Kumano","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","152","False","False",""
"1","1","Kutzil's Flanker","lci","Near Mint","English","","","2026-03-05 14:10:32.160000","20","False","False",""
"1","1","Kwain, Itinerant Meddler","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","254","False","False",""
"1","1","Kwain, Itinerant Meddler","cmr","Near Mint","English","","","2026-03-05 14:10:32.160000","284","False","False",""
"1","1","Kykar, Wind's Fury","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","683","False","False",""
"1","1","Kylox, Visionary Inventor","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","365","False","False",""
"1","1","Kylox's Voltstrider","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","215","False","False",""
"1","1","Kyodai, Soul of Kamigawa","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","407","False","False",""
"1","1","Kyoshi Battle Fan","tla","Near Mint","English","foil","","2026-03-05 14:10:32.160000","257","False","False",""
"1","1","Kyoshi Island Plaza","tla","Near Mint","English","","","2026-03-05 14:10:32.160000","184","False","False",""
"1","1","Kyoshi Warriors","tla","Near Mint","English","","","2026-03-05 14:10:32.160000","26","False","False",""
"1","1","Lab Rats","sth","Near Mint","English","","","2026-03-05 14:10:32.160000","61","False","False",""
"1","1","Laboratory Maniac","inr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","304","False","False",""
"1","1","Laboratory Maniac","fca","Near Mint","English","","","2026-03-05 14:10:32.160000","30","False","False",""
"3","3","Labyrinth Adversary","acr","Near Mint","English","","","2026-03-05 14:10:32.160000","290","False","False",""
"1","1","Lacerate Flesh","vow","Near Mint","English","","","2026-03-05 14:10:32.160000","166","False","False","0.01"
"1","1","Laelia, the Blade Reforged","mh3","Near Mint","English","","","2026-03-05 14:10:32.160000","281","False","False",""
"1","1","Lae'zel's Acrobatics","clb","Near Mint","English","","","2026-03-05 14:10:32.160000","30","False","False",""
"1","1","Lagomos, Hand of Hatred","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","205","False","False","0.06"
"1","1","Lagorin, Soul of Alacria","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","211","False","False",""
"1","1","Laid to Rest","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","VOW-207","False","False",""
"1","1","Lakeside Shack","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","262","False","False",""
"3","3","Lambholt Harrier","dbl","Near Mint","English","","","2026-03-05 14:10:32.160000","145","False","False","0.05"
"1","1","Lamplight Phoenix","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","406","False","False",""
"1","1","Land Grant","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","MMQ-255","False","False",""
"1","1","Land Tax","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","37","False","False",""
"3","3","Landroval, Horizon Witness","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","21","False","False",""
"1","1","Landscaper Colos","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","18","False","False",""
"1","1","Larval Scoutlander","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","194","False","False",""
"1","1","Lash of Malice","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","74","False","False",""
"5","5","Lash of the Balrog","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","92","False","False",""
"1","1","Lash of the Balrog","ltr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","92","False","False",""
"1","1","Lash Out","lrw","Near Mint","English","","","2026-03-05 14:10:32.160000","183","False","False",""
"1","1","Last Breath","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","15","False","False",""
"1","1","Last Chance","dmr","Near Mint","English","","","2026-03-05 14:10:32.160000","435","False","False",""
"1","1","Last Gasp","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","79","False","False",""
"1","1","Last March of the Ents","ltr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","172","False","False",""
"1","1","Last Night Together","who","Near Mint","English","foil","","2026-03-05 14:10:32.160000","423","False","False",""
"1","1","Lasting Tarfire","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","149","False","False",""
"1","1","Lasting Tarfire","ecl","Near Mint","English","foil","","2026-03-05 14:10:32.160000","149","False","False",""
"1","1","Latchkey Faerie","znc","Near Mint","English","","","2026-03-05 14:10:32.160000","28","False","False","0.04"
"2","2","Late to Dinner","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","329","False","False",""
"1","1","Lathiel, the Bounteous Dawn","mul","Near Mint","English","","","2026-03-05 14:10:32.160000","50","False","False",""
"1","1","Lathliss, Dragon Queen","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","74","False","False",""
"1","1","Lathril, Blade of the Elves","khc","Near Mint","English","foil","","2026-03-05 14:10:32.160000","1","False","False",""
"4","4","Lava Coil","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","116","False","False","0.03"
"1","1","Lavaclaw Reaches","who","Near Mint","English","foil","","2026-03-05 14:10:32.160000","1096","False","False",""
"1","1","Lavaclaw Reaches","who","Near Mint","English","foil","","2026-03-05 14:10:32.160000","505","False","False",""
"1","1","Lavaclaw Reaches","eos","Near Mint","English","","","2026-03-05 14:10:32.160000","22","False","False",""
"1","1","Lavalanche","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","240","False","False",""
"1","1","Lavinia, Azorius Renegade","sld","Near Mint","English","foil","","2026-03-05 14:10:32.160000","1685","False","False",""
"1","1","Lavinia, Azorius Renegade","rna","Near Mint","English","foil","","2026-03-05 14:10:32.160000","189","False","False","3.91"
"1","1","Layla Hassan","acr","Near Mint","English","etched","","2026-03-05 14:10:32.160000","177","False","False",""
"1","1","Lazav, Dimir Mastermind","znc","Near Mint","English","","","2026-03-05 14:10:32.160000","92","False","False","0.84"
"1","1","Lazav, the Multifarious","rvr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","371","False","False","0.00"
"1","1","Lazav, the Multifarious","mkc","Near Mint","English","","","2026-03-05 14:10:32.160000","214","False","False",""
"1","1","Lazav, Wearer of Faces","mkm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","216","False","False",""
"1","1","Lazotep Chancellor","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","369","False","False",""
"1","1","Lazotep Chancellor","drc","Near Mint","English","","","2026-03-05 14:10:32.160000","117","False","False",""
"1","1","Lazotep Plating","war","Near Mint","English","","","2026-03-05 14:10:32.160000","59","False","False",""
"1","1","Lead Pipe","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","90","False","False",""
"1","1","Leaden Fists","dmr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","57","False","False",""
"1","1","Leader's Talent","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","13","False","False",""
"1","1","League Guildmage","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","241","False","False",""
"1","1","Leapfrog","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","49","False","False",""
"1","1","Leaping Ambush","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","177","False","False","0.05"
"1","1","Leaping Master","ktk","Near Mint","English","","","2026-03-05 14:10:32.160000","114","False","False",""
"1","1","Leatherhead, Swamp Stalker","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","117","False","False",""
"1","1","Leaves from the Vine","tla","Near Mint","English","foil","","2026-03-05 14:10:32.160000","185","False","False",""
"1","1","Ledger Shredder","spg","Near Mint","English","","","2026-03-05 14:10:32.160000","55","False","False",""
"2","2","Leech Fanatic","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","75","False","False",""
"1","1","Leech Gauntlet","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","106","False","False",""
"1","1","Leering Onlooker","mkm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","91","False","False",""
"1","1","Legacy's Allure","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","TMP-71","False","False",""
"1","1","Legerdemain","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","TMP-72","False","False",""
"1","1","Legion Extruder","big","Near Mint","English","foil","","2026-03-05 14:10:32.160000","12","False","False",""
"1","1","Legion Lieutenant","lcc","Near Mint","English","","","2026-03-05 14:10:32.160000","275","False","False",""
"1","1","Legion Loyalty","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","122","False","False",""
"1","1","Legion Loyalty","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","171","False","False",""
"2","2","Legion Vanguard","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","170","False","False","0.06"
"1","1","Legion Warboss","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","337","False","False",""
"1","1","Legion Warboss","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","220","False","False",""
"2","2","Legolas, Counter of Kills","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","212","False","False",""
"1","1","Legolas, Master Archer","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","173","False","False",""
"1","1","Legolas's Quick Reflexes","ltc","Near Mint","English","foil","","2026-03-05 14:10:32.160000","493","False","False",""
"1","1","Lembas","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","243","False","False",""
"1","1","Lembas","ltr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","243","False","False",""
"1","1","Lens Flare","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","20","False","False",""
"1","1","Leonardo da Vinci","acr","Near Mint","English","","","2026-03-05 14:10:32.160000","20","False","False",""
"1","1","Leonardo, Leader in Blue","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","196","False","False",""
"1","1","Leonardo, the Balance","tmc","Near Mint","English","foil","","2026-03-05 14:10:32.160000","1","False","False",""
"1","1","Leonardo's Technique","tmt","Near Mint","English","foil","","2026-03-05 14:10:32.160000","18","False","False",""
"1","1","Leonin Surveyor","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","18","False","False",""
"1","1","Lessons from Life","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","155","False","False",""
"1","1","Lethal Exploit","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","107","False","False",""
"1","1","Lethal Protection","spe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","10","False","False",""
"1","1","Lethal Throwdown","mh3","Near Mint","English","","","2026-03-05 14:10:32.160000","99","False","False",""
"1","1","Let's Play a Game","dsk","Near Mint","English","","","2026-03-05 14:10:32.160000","105","False","False",""
"1","1","Letter of Acceptance","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","256","False","False",""
"1","1","Letter of Acceptance","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","397","False","False","0.05"
"1","1","Leyline Binding","mar","Near Mint","English","","","2026-03-05 14:10:32.160000","2","False","False",""
"1","1","Leyline Binding","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","24","False","False",""
"1","1","Leyline of Abundance","wot","Near Mint","English","","","2026-03-05 14:10:32.160000","56","False","False",""
"3","3","Leyline of Abundance","wot","Near Mint","English","","","2026-03-05 14:10:32.160000","56","False","False","0.25"
"1","1","Leyline of Anticipation","wot","Near Mint","English","","","2026-03-05 14:10:32.160000","23","False","False",""
"1","1","Leyline of Hope","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","369","False","False",""
"3","3","Leyline of Lightning","wot","Near Mint","English","","","2026-03-05 14:10:32.160000","45","False","False",""
"1","1","Leyline of Lightning","wot","Near Mint","English","","","2026-03-05 14:10:32.160000","45","False","False","0.19"
"1","1","Leyline of Resonance","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","379","False","False",""
"1","1","Leyline of Sanctity","wot","Near Mint","English","","","2026-03-05 14:10:32.160000","10","False","False",""
"1","1","Leyline of Sanctity","wot","Near Mint","English","","","2026-03-05 14:10:32.160000","10","False","False","0.77"
"1","1","Leyline of the Guildpact","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","418","False","False",""
"1","1","Leyline of the Void","wot","Near Mint","English","","","2026-03-05 14:10:32.160000","30","False","False",""
"1","1","Leyline of Transformation","dsk","Near Mint","English","","","2026-03-05 14:10:32.160000","63","False","False",""
"1","1","Leyline of Transformation","pdsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","63p","False","False",""
"1","1","Lhurgoyf","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","235","False","False",""
"1","1","Liberated Livestock","woc","Near Mint","English","","","2026-03-05 14:10:32.160000","5","False","False",""
"3","3","Lich-Knights' Conquest","woe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","96","False","False","0.86"
"1","1","Lich-Knights' Conquest","woe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","380","False","False",""
"1","1","Lie in Wait","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","203","False","False",""
"1","1","Lier, Disciple of the Drowned","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","157","False","False",""
"1","1","Liesa, Forgotten Archangel","inr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","243","False","False",""
"1","1","Liesa, Forgotten Archangel","mid","Near Mint","English","","","2026-03-05 14:10:32.160000","232","False","False",""
"1","1","Lieutenant Kirtar","dmr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","12","False","False",""
"1","1","Life Finds a Way","rex","Near Mint","English","","","2026-03-05 14:10:32.160000","5","False","False",""
"1","1","Life from the Loam","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","350","False","False",""
"1","1","Life Insurance","dsc","Near Mint","English","","","2026-03-05 14:10:32.160000","224","False","False",""
"1","1","Life of Toshiro Umezawa // Memory of Toshiro","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","108","False","False",""
"1","1","Lifeblood Hydra","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","303","False","False",""
"1","1","Lifeblood Hydra","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","303","False","False","0.87"
"1","1","Lifecraft Engine","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","329","False","False",""
"2","2","Lifecrafter's Bestiary","pw23","Near Mint","English","","","2026-03-05 14:10:32.160000","2","False","False",""
"1","1","Lifecreed Duo","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","20","False","False",""
"1","1","Light 'Em Up","snc","Near Mint","English","","","2026-03-05 14:10:32.160000","113","False","False","0.02"
"1","1","Light of Hope","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","217","False","False",""
"1","1","Light the Way","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","24","False","False",""
"1","1","Light Up the Stage","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","117","False","False",""
"1","1","Lightfoot Technique","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","14","False","False",""
"1","1","Lightning Axe","inr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","398","False","False",""
"1","1","Lightning Bolt","fca","Near Mint","English","","","2026-03-05 14:10:32.160000","40","False","False",""
"1","1","Lightning Bolt","sld","Near Mint","English","foil","","2026-03-05 14:10:32.160000","1743","False","False",""
"1","1","Lightning Bolt","sld","Near Mint","English","","","2026-03-05 14:10:32.160000","1822","False","False",""
"1","1","Lightning Bolt","clb","Near Mint","English","","","2026-03-05 14:10:32.160000","187","False","False",""
"1","1","Lightning Greaves","clb","Near Mint","English","","","2026-03-05 14:10:32.160000","864","False","False",""
"1","1","Lightning Greaves","lcc","Near Mint","English","foil","","2026-03-05 14:10:32.160000","114","False","False",""
"1","1","Lightning Greaves","c17","Near Mint","English","","","2026-03-05 14:10:32.160000","215","False","False",""
"1","1","Lightning Helix","rvr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","197","False","False",""
"1","1","Lightning Mauler","inr","Near Mint","English","","","2026-03-05 14:10:32.160000","399","False","False",""
"1","1","Lightning Rift","dmr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","129","False","False",""
"1","1","Lightning Runner","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","215","False","False",""
"1","1","Lightning Strike","tla","Near Mint","English","","","2026-03-05 14:10:32.160000","146","False","False",""
"1","1","Lightning Strike","dmu","Near Mint","English","foil","","2026-03-05 14:10:32.160000","137","False","False",""
"1","1","Lightning, Army of One","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","400","False","False",""
"1","1","Lightshell Duo","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","56","False","False",""
"1","1","Lightshield Parry","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","19","False","False",""
"1","1","Likeness Looter","pwoe","Near Mint","English","","","2026-03-05 14:10:32.160000","208p","False","False",""
"1","1","Lilah, Undefeated Slickshot","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","356","False","False",""
"1","1","Liliana of the Dark Realms","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","78","False","False",""
"1","1","Liliana of the Veil","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","373","False","False",""
"1","1","Liliana, Death's Majesty","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","200","False","False",""
"1","1","Liliana, Death's Majesty","drc","Near Mint","English","","","2026-03-05 14:10:32.160000","94","False","False",""
"1","1","Liliana, Heretical Healer // Liliana, Defiant Necromancer","cc2","Near Mint","English","","","2026-03-05 14:10:32.160000","1","False","False",""
"1","1","Liliana, Waker of the Dead","m21","Near Mint","English","","","2026-03-05 14:10:32.160000","297","False","False",""
"1","1","Liliana's Caress","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","M11-103","False","False",""
"1","1","Liliana's Devotee","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","M21-109","False","False",""
"1","1","Liliana's Elite","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","82","False","False",""
"3","3","Lilypad Village","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","255","False","False",""
"1","1","Lilysplash Mentor","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","222","False","False",""
"1","1","Lim-Dûl's Vault","all","Near Mint","English","","","2026-03-05 14:10:32.160000","107","False","False",""
"1","1","Liminal Hold","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","24","False","False",""
"1","1","Lindblum, Industrial Regency // Mage Siege","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","285","False","False",""
"1","1","Linden, the Steadfast Queen","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","ELD-20","False","False",""
"1","1","Linebreaker Baloth","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","168","False","False",""
"1","1","Lion Umbra","mh3","Near Mint","English","foil","","2026-03-05 14:10:32.160000","160","False","False",""
"1","1","Lion Vulture","tle","Near Mint","English","","","2026-03-05 14:10:32.160000","232","False","False",""
"1","1","Lionheart Glimmer","dsk","Near Mint","English","","","2026-03-05 14:10:32.160000","19","False","False",""
"4","4","Liquimetal Torque","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","228","False","False",""
"1","1","Lita, Little Orphan Amphibian","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","19","False","False",""
"1","1","Lithobraking","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","142","False","False",""
"2","2","Lithoform Blight","znr","Near Mint","English","","","2026-03-05 14:10:32.160000","109","False","False",""
"1","1","Lithomantic Barrage","mom","Near Mint","English","","","2026-03-05 14:10:32.160000","152","False","False","0.16"
"1","1","Live or Die","dsk","Near Mint","English","","","2026-03-05 14:10:32.160000","107","False","False",""
"1","1","Livewire Lash","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","307","False","False",""
"1","1","Living Brain, Mechanical Marvel","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","167","False","False",""
"1","1","Living Conundrum","mkm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","63","False","False",""
"1","1","Living Death","tdc","Near Mint","English","","","2026-03-05 17:56:23.563000","185","False","False",""
"2","2","Living Lectern","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","59","False","False","0.02"
"1","1","Living Lectern","woe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","59","False","False","0.15"
"1","1","Living Lightning","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","239","False","False","0.09"
"1","1","Living Phone","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","20","False","False",""
"1","1","Lizard Blades","neo","Near Mint","English","foil","","2026-03-05 14:10:32.160000","153","False","False",""
"1","1","Lizard, Connors's Curse","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","106","False","False",""
"1","1","Llanowar Elves","dom","Near Mint","English","","","2026-03-05 14:10:32.160000","168","False","False",""
"1","1","Llanowar Loamspeaker","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","228","False","False",""
"1","1","Llanowar Loamspeaker","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","170","False","False","0.17"
"1","1","Llanowar Reborn","lcc","Near Mint","English","","","2026-03-05 14:10:32.160000","341","False","False",""
"1","1","Llanowar Stalker","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","171","False","False","0.02"
"1","1","Llanowar Visionary","sld","Near Mint","English","foil","","2026-03-05 14:10:32.160000","771","False","False",""
"1","1","Lluwen, Imperfect Naturalist","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","232","False","False",""
"1","1","Lo and Li, Royal Advisors","tle","Near Mint","English","","","2026-03-05 14:10:32.160000","189","False","False",""
"1","1","Lo and Li, Twin Tutors","tla","Near Mint","English","foil","","2026-03-05 14:10:32.160000","108","False","False",""
"1","1","Loading Zone","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","196","False","False",""
"1","1","Loaming Shaman","rvr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","149","False","False",""
"1","1","Loan Shark","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","55","False","False",""
"1","1","Loathsome Curator","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","91","False","False",""
"1","1","Lobelia Sackville-Baggins","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","357","False","False",""
"1","1","Lobelia, Defender of Bag End","ltc","Near Mint","English","","","2026-03-05 14:10:32.160000","429","False","False",""
"1","1","Localized Destruction","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","93","False","False",""
"1","1","Locke Cole","fin","Near Mint","English","foil","","2026-03-05 14:10:32.160000","234","False","False",""
"1","1","Locked in the Cemetery","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","321","False","False",""
"1","1","Lodestone Needle // Guidestone Compass","lci","Near Mint","English","foil","","2026-03-05 14:10:32.160000","62","False","False",""
"1","1","Lofty Dreams","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","58","False","False",""
"1","1","Lonely Sandbar","mkc","Near Mint","English","","","2026-03-05 14:10:32.160000","273","False","False",""
"1","1","Lonely Sandbar","mh1","Near Mint","English","","","2026-03-05 14:10:32.160000","242","False","False","0.23"
"1","1","Long Feng, Grand Secretariat","tla","Near Mint","English","foil","","2026-03-05 14:10:32.160000","233","False","False",""
"1","1","Long Goodbye","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","92","False","False",""
"4","4","Long List of the Ents","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","174","False","False",""
"1","1","Long River Lurker","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","57","False","False",""
"1","1","Long River's Pull","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","58","False","False",""
"1","1","Longhorn Sharpshooter","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","132","False","False",""
"1","1","Long-Range Sensor","eoc","Near Mint","English","","","2026-03-05 14:10:32.160000","31","False","False",""
"1","1","Longstalk Brawl","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","182","False","False",""
"1","1","Lonis, Cryptozoologist","mkc","Near Mint","English","","","2026-03-05 14:10:32.160000","215","False","False",""
"1","1","Loot, Exuberant Explorer","fdn","Near Mint","English","","","2026-03-05 14:10:32.160000","336","False","False",""
"1","1","Loot, the Pathfinder","dft","Near Mint","Japanese","foil","","2026-03-05 14:10:32.160000","404","False","False",""
"1","1","Looter il-Kor","tsr","Near Mint","English","","","2026-03-05 14:10:32.160000","74","False","False","0.06"
"2","2","Looter il-Kor","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","102","False","False","0.07"
"1","1","Loran of the Third Path","fca","Near Mint","English","","","2026-03-05 14:10:32.160000","24","False","False",""
"1","1","Lord Dregg, Insect Invader","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","65","False","False",""
"1","1","Lord of Atlantis","spg","Near Mint","English","foil","","2026-03-05 14:10:32.160000","1","False","False",""
"1","1","Lord of the Forsaken","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","186","False","False",""
"1","1","Lord of the Nazgûl","ltc","Near Mint","English","","","2026-03-05 14:10:32.160000","60","False","False",""
"1","1","Lord of the Void","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","424","False","False",""
"1","1","Lord of the Void","rvr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","424","False","False",""
"1","1","Lord Skitter, Sewer King","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","97","False","False",""
"1","1","Lord Skitter's Butcher","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","99","False","False","0.09"
"2","2","Lórien Revealed","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","60","False","False","2.89"
"1","1","Lorthos, the Tidemaker","mar","Near Mint","English","","","2026-03-05 14:10:32.160000","10","False","False",""
"1","1","Lorthos, the Tidemaker","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","103","False","False","0.17"
"1","1","Losheel, Clockwork Scholar","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","38","False","False",""
"1","1","Lossarnach Captain","ltc","Near Mint","English","","","2026-03-05 14:10:32.160000","100","False","False",""
"1","1","Lost Days","tla","Near Mint","English","","","2026-03-05 14:10:32.160000","62","False","False",""
"1","1","Lost in Memories","tle","Near Mint","English","foil","","2026-03-05 14:10:32.160000","195","False","False",""
